REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
01/2024,200128,9097000025005,22/06/2023,570000.00,9.81,37.92,
01/2024,373085,9613000165009,24/11/2023,1105.39,0.01,0.01,
01/2024,373040,0843000025008,30/10/2023,6503.21,0.05,0.08,
01/2024,373044,1219003575003,24/11/2023,6171.49,0.03,0.04,
01/2024,80002,0241000275000,04/09/2020,554305.38,101.41,2060.41,
01/2024,786810,9063000145006,16/09/2020,2036.45,0.20,4.13,
01/2024,120259,8371000125000,09/05/2022,2151932.07,110.03,1149.79,
01/2024,160065,9701028585005,28/12/2000,71393.82,89.51,12198.10,
01/2024,785810,8849000135000,23/11/2013,436454.10,134.14,8083.75,
01/2024,255017,2529000025004,27/05/2022,316870.44,15.73,159.80,
01/2024,160065,9701006705008,28/12/2000,68100.96,85.38,11635.49,
01/2024,160392,8841004715006,11/05/2017,4690081.86,757.58,30200.83,
01/2024,789300,7563007375008,22/11/2013,101627.73,56.09,3381.65,
01/2024,373048,2531003205005,11/10/2001,117183.53,141.90,18682.12,
01/2024,160065,9701022855000,28/12/2000,76245.82,95.59,13027.09,
01/2024,443033,2537000045006,09/10/2001,751919.37,507.21,66793.55,
01/2024,170021,9701052425004,09/03/2015,155207.55,74.76,3937.71,
01/2024,193100,0271000025005,03/03/2015,1076.45,0.23,12.18,
01/2024,170021,9701040125000,31/03/2020,1152531.19,237.80,5433.67,
01/2024,170062,2507000015008,09/07/2015,1232153.24,571.12,28957.59,
01/2024,120259,8589000435004,09/05/2022,431607.43,39.62,414.08,
01/2024,170021,9701030535001,04/08/2017,406988.10,142.76,5495.52,
01/2024,193004,1719000025004,03/03/2023,1812848.87,85.99,485.76,
01/2024,255004,0291000035005,18/05/2017,8942.67,3.24,128.83,
01/2024,170021,9701051575002,27/10/2020,1145276.36,200.49,3902.10,
01/2024,783602,2357000045008,05/11/2020,250000.00,24.19,467.23,
01/2024,110404,9701049875002,08/08/2023,453495.65,10.84,33.74,
01/2024,200119,8815000755004,30/01/2013,235147.04,78.06,5078.25,
01/2024,170036,1123000025004,02/05/2016,746542.46,312.91,14361.23,
01/2024,158416,5705001965002,29/11/2022,10218964.94,349.61,2504.09,
01/2024,373031,0639000505009,09/08/2001,10312.68,12.59,1669.64,
01/2024,255022,0035000065008,30/11/2015,68885.43,30.45,1473.29,
01/2024,160176,2559000025006,16/04/2013,3115474.33,1014.56,64760.78,
01/2024,170098,5371000085001,05/10/2020,439885.38,78.44,1554.62,
01/2024,762300,5801001145009,17/01/2023,63985.52,3.47,22.08,
01/2024,110404,9701064595007,28/12/2007,251724.95,219.77,20890.54,
01/2024,789000,7107002905002,09/02/2021,140000.00,22.32,396.60,
01/2024,753000,5927000015004,13/04/2021,1948235.32,292.31,4897.30,
01/2024,752000,6001000295001,02/08/2017,1095965.06,384.77,14823.69,
01/2024,110404,9701063135002,28/12/2007,179519.71,156.73,14898.26,
01/2024,113801,2401003205007,03/03/2023,527214.41,25.01,141.27,
01/2024,110404,9701063955000,28/12/2007,77053.25,67.27,6394.61,
01/2024,154046,4921000165001,28/11/2022,192842.34,6.62,47.48,
01/2024,255013,2897000015002,08/05/2019,10229.31,1.46,40.91,
01/2024,170199,9221000145003,03/10/2022,1352950.15,52.69,425.72,
01/2024,193003,1441000675006,03/03/2023,10377736.99,492.22,2780.73,
01/2024,160488,6861000065000,16/11/2004,1837489.28,1066.68,120958.06,
01/2024,120260,9701076415009,30/03/2016,332980.30,141.20,6555.80,
01/2024,153052,9373001305003,22/06/2021,27607737.35,2146.60,33540.64,
01/2024,80009,5865000435000,27/05/2023,2796000.00,97.23,416.39,
01/2024,785344,8161000455000,29/11/2015,79873.99,35.32,1709.46,
01/2024,785344,8161000405002,29/11/2015,100203.85,44.32,2144.56,
01/2024,170211,0255001855000,04/07/2023,367902.93,10.71,39.34,
01/2024,160219,8267000015005,08/06/2022,7851.80,0.68,6.83,
01/2024,400081,8105001645006,04/04/2019,2385507.41,620.80,17809.41,
01/2024,170053,2211000015007,05/09/2012,52650.00,32.54,2193.78,
01/2024,170199,9249000045009,27/12/2012,144424.25,86.82,5695.65,
01/2024,200356,6001016235003,20/12/2023,12000.00,0.03,0.03,
01/2024,443033,1559000085003,20/08/2001,146879.02,99.68,13207.97,
01/2024,170164,7731000035001,05/12/2022,14900000.00,400.89,2832.65,
01/2024,60001,9701049335008,04/12/2014,388376.05,192.57,10437.80,
01/2024,160065,9701048085008,01/12/2014,337105.08,167.29,9076.12,
01/2024,170021,9701041605006,23/10/2020,1247307.57,219.09,4278.32,
01/2024,170021,9701042105007,01/12/2014,280440.04,139.18,7550.49,
01/2024,170021,9701037275005,25/05/2020,1183130.20,234.42,5148.57,
01/2024,110404,9701036765009,09/08/2023,685372.45,16.28,50.42,
01/2024,110001,9701031875000,02/10/2019,408405.57,95.28,2455.10,
01/2024,170193,9047001995001,04/05/2015,245803.98,64.80,3354.39,
01/2024,170192,9047001865000,10/11/2020,891032.45,85.84,1651.21,
01/2024,160140,9047000305001,09/12/2020,7508137.45,705.20,13236.42,
01/2024,170067,2845000055001,19/09/2023,210715.10,3.72,9.09,
01/2024,158381,2785000515005,14/05/2018,14876038.28,2557.00,86756.68,
01/2024,153103,1761000105009,11/09/2023,102024780.00,1070.39,2751.93,
01/2024,120260,9701005405000,22/06/2022,3921189.12,186.18,1813.54,
01/2024,751500,5851000145001,30/11/2015,6321.89,1.56,75.30,
01/2024,90006,1389000015004,21/12/2022,9445905.87,549.32,3739.90,
01/2024,255006,1537000405007,27/11/2017,79191.26,14.71,539.15,
01/2024,170127,6001013775007,27/01/2015,2234410.13,606.99,32372.28,
01/2024,784320,0921002715007,19/05/2005,35000.00,35.52,3922.84,
01/2024,153045,1389008975007,31/12/2014,564420.46,154.60,8312.09,
01/2024,153045,1389008435002,31/12/2014,186312.03,51.03,2743.77,
01/2024,153045,1389008415001,31/12/2014,129929.97,35.59,1913.45,
01/2024,153045,1389008405006,31/12/2014,101781.39,27.88,1498.91,
01/2024,153045,1389008385005,31/12/2014,1186854.38,325.08,17478.53,
01/2024,153045,1389008375000,31/12/2014,847057.48,232.01,12474.42,
01/2024,153045,1389008365004,31/12/2014,333021.57,91.21,4904.33,
01/2024,153045,1389008355009,31/12/2014,88930.00,24.36,1309.65,
01/2024,153045,1389011945008,31/12/2014,6242761.40,1709.89,91935.69,
01/2024,153045,1389008345003,31/12/2014,2765912.33,757.59,40732.95,
01/2024,153045,1389008425007,31/12/2014,120455.75,32.99,1773.92,
01/2024,153045,1389008395000,31/12/2014,807968.48,221.30,11898.76,
01/2024,393018,5637000045009,07/01/2022,870000.00,53.28,661.63,
01/2024,255002,2833000125006,16/01/2020,63997.58,13.92,334.89,
01/2024,120260,9701075255008,30/03/2016,216984.75,92.01,4272.05,
01/2024,160065,9701023065003,28/12/2000,76245.82,95.59,13027.09,
01/2024,154043,5403000315009,29/12/2022,6496643.37,206.10,1376.61,
01/2024,170021,9701039735003,01/12/2014,232830.94,115.55,6268.68,
01/2024,153063,0411003485006,30/12/2005,1429066.80,781.11,83422.71,
01/2024,784320,0803000295006,23/03/2016,171630.78,72.96,3395.65,
01/2024,160298,5819000125007,29/06/2015,304.51,0.14,7.20,
01/2024,170098,5219000015009,10/01/2022,685184.53,41.79,516.94,
01/2024,120260,9701092935003,30/03/2016,150142.10,63.66,2956.03,
01/2024,120260,9701090005009,30/03/2016,223490.29,94.77,4400.13,
01/2024,170127,6001034785001,25/03/2015,15325.47,7.35,385.00,
01/2024,120260,9701089295007,30/03/2016,120116.31,50.94,2364.88,
01/2024,120260,9701088345000,30/03/2016,204528.68,86.73,4026.81,
01/2024,130074,8841003235000,17/11/2022,5427.60,0.34,2.52,
01/2024,130074,8841000345000,17/11/2022,189173.01,11.96,87.97,
01/2024,201033,0017000145003,19/06/2017,121586.99,43.48,1706.10,
01/2024,154040,9701016945001,28/11/2022,1021598.21,62.90,451.60,
01/2024,154040,9701017935000,28/11/2022,1292707.31,79.60,571.45,
01/2024,154040,9701020765004,19/09/2015,192434.99,48.53,2404.06,
01/2024,154040,9701022385004,29/11/2022,306262.49,10.48,75.05,
01/2024,154040,9701024875009,29/11/2022,997643.02,61.28,438.96,
01/2024,154040,9701026005001,29/11/2022,976232.27,59.97,429.54,
01/2024,154040,9701026705003,29/11/2022,943360.25,57.95,415.08,
01/2024,154040,9701027645004,29/11/2022,930080.63,57.13,409.23,
01/2024,170036,1069000015000,24/12/2004,112944.23,117.09,13205.83,
01/2024,154040,9701060335000,29/11/2022,911115.00,55.97,400.89,
01/2024,154040,9701061275001,28/11/2022,698548.20,43.02,308.80,
01/2024,160298,5893000015006,26/10/2015,177.36,0.04,2.16,
01/2024,120260,9701081315009,30/03/2016,159675.76,67.72,3143.74,
01/2024,120260,9701082415007,30/03/2016,156055.53,66.18,3072.46,
01/2024,120260,9701084265002,30/03/2016,276481.00,117.25,5443.43,
01/2024,120260,9701085665004,21/05/2021,38456.80,5.55,89.62,
01/2024,120260,9701086725000,30/03/2016,255072.34,108.17,5021.93,
01/2024,160065,9701028985003,28/12/2000,71393.82,89.51,12198.10,
01/2024,789000,7107001705000,10/02/2021,296445.18,47.22,838.24,
01/2024,130067,6469000085001,31/05/2010,304480.20,225.70,18232.51,
01/2024,170043,1559003735009,20/06/2018,64556.33,19.57,652.28,
01/2024,10001,9701154605001,21/10/2019,974047.56,224.48,5715.61,
01/2024,170151,6953000035000,27/01/2020,479045.23,57.59,1375.33,
01/2024,170178,8585000055004,25/03/2019,266653.00,69.79,2013.39,
01/2024,10001,9701155595000,21/10/2019,1191721.51,274.64,6992.90,
01/2024,170075,3849000045004,31/10/2015,922740.93,412.04,20134.02,
01/2024,120260,9701081015005,30/03/2016,138230.37,58.61,2721.51,
01/2024,255017,2519000325000,26/09/2022,746882.06,29.51,241.84,
01/2024,20001,9701156385009,22/09/2022,2355802.82,168.57,1392.09,
01/2024,120260,9701079865005,30/03/2016,149432.72,63.37,2942.07,
01/2024,10001,9701157995005,21/10/2019,1161823.54,267.75,6817.46,
01/2024,154421,1211000265008,20/06/2005,500.00,0.28,30.92,
01/2024,154421,1211000285009,20/06/2005,500.00,0.28,30.92,
01/2024,170021,9701243605007,10/03/2015,157985.44,76.07,4005.72,
01/2024,170021,9701243625008,10/03/2015,203215.43,97.86,5152.53,
01/2024,170021,9701243645009,10/03/2015,203215.43,97.86,5152.53,
01/2024,70016,9065000505009,10/05/2022,707000.00,64.81,676.15,
01/2024,787000,9701306275009,12/06/2019,70040.31,17.51,482.77,
01/2024,170201,0001001835007,27/08/2008,182156.55,84.89,7737.26,
01/2024,154047,8791000915000,10/10/2022,26059131.13,999.58,7964.72,
01/2024,170607,9701243425009,08/12/2021,42797967.00,4898.02,63185.79,
01/2024,170607,9701243445000,13/04/2015,31836140.62,15168.96,790399.40,
01/2024,170607,9701243465000,12/04/2013,17863547.47,10456.20,668107.16,
01/2024,201035,0147000485007,16/11/2023,169680.00,1.52,2.35,
01/2024,200095,0003005935002,07/04/2008,19150545.46,16431.23,1535147.53,
01/2024,170021,9701243545004,09/03/2015,642696.13,309.58,16305.60,
01/2024,40001,9701243565005,13/10/2022,508170.18,34.78,275.40,
01/2024,170098,4733001165006,20/06/2018,254428.43,77.13,2570.76,
01/2024,70014,4865000535009,18/10/2004,237542.80,248.63,28310.32,
01/2024,100001,9701243825007,10/10/2019,9258188.50,2148.78,55093.43,
01/2024,170164,7535004115000,30/11/2022,6347866.31,216.64,1548.24,
01/2024,170127,6001037155009,30/03/2015,2894.14,1.38,72.48,
01/2024,373072,8837000055003,20/11/2023,273504.04,1.28,1.90,
01/2024,170127,6001037175000,30/03/2015,770.16,0.37,19.29,
01/2024,170098,5035000175005,04/01/2021,8491519.68,779.27,14299.67,
01/2024,193110,0174000025003,13/06/2019,37654.91,5.23,144.37,
01/2024,80020,9445000215001,01/04/2023,2541030.71,109.55,567.77,
01/2024,255027,9241000405000,15/09/2005,634000.00,352.11,38207.43,
01/2024,170104,5705004165007,19/12/2019,75.94,0.01,0.23,
01/2024,255003,0605002175001,25/08/2000,110310.20,140.35,19410.02,
01/2024,170112,9099000165008,22/06/2022,46438.56,3.96,38.57,
01/2024,100001,9701243895005,10/10/2019,8122045.88,1885.08,48332.49,
01/2024,90015,9131002775005,23/08/2016,1625726.90,654.05,28826.45,
01/2024,170098,4267000815000,08/07/2021,51394.11,7.05,108.38,
01/2024,170098,4267000935005,24/03/2020,144289.16,29.92,687.07,
01/2024,170098,4267001115001,24/03/2020,49000.68,10.16,233.33,
01/2024,80012,7471000105000,12/02/2019,59951.28,8.94,263.89,
01/2024,80012,7471000095004,12/02/2019,49358.55,7.37,217.27,
01/2024,80012,7471000085009,12/02/2019,819659.21,219.54,6478.47,
01/2024,158516,8105004265000,04/01/2017,71587619.46,15243.76,638912.44,
01/2024,70027,9241000425000,09/01/2017,1570608.00,599.37,25072.52,
01/2024,200384,0034000405005,09/04/2022,302887.33,29.16,318.83,
01/2024,200384,0034000395000,09/04/2022,302887.33,29.16,318.83,
01/2024,200384,0034000385004,09/04/2022,302887.33,29.16,318.83,
01/2024,200384,0034000375009,09/04/2022,302887.33,29.16,318.83,
01/2024,200384,0034000025008,02/04/2022,558597.80,30.27,334.43,
01/2024,80014,8927000045007,15/11/2022,8955695.05,568.82,4202.50,
01/2024,90020,8771000165007,28/09/2023,63236862.60,1031.20,2373.31,
01/2024,158336,9733003625001,24/10/2014,3699723.67,1034.21,56741.11,
01/2024,200054,7535004145006,10/02/2009,7684397.67,6239.70,551862.77,
01/2024,80006,2419000395002,14/09/2023,1189075.08,21.87,55.18,
01/2024,120260,9701251085009,30/03/2016,658723.40,279.34,12969.11,
01/2024,170098,4267000995008,20/07/2020,118180.30,22.43,472.38,
01/2024,170098,4267001375003,27/05/2020,110805.19,21.92,480.75,
01/2024,80008,4267001415005,24/03/2023,1436000.00,63.62,337.91,
01/2024,70023,9633000195000,11/04/2023,726672.54,30.25,151.90,
01/2024,70023,9545000055000,12/04/2023,665593.22,27.61,138.19,
01/2024,170173,8105004285000,14/05/2015,1022984.73,482.70,24910.33,
01/2024,120090,9707002315000,05/05/2016,17436425.35,7300.44,334713.53,
01/2024,80008,5407000135003,20/03/2023,783079.34,35.16,189.01,
01/2024,255015,2175002525002,28/07/2015,385000.00,98.77,4978.02,
01/2024,40001,9701224425007,21/07/2022,110744012.30,8963.51,83120.51,
01/2024,200125,8045000125001,20/06/2022,650981.30,31.02,303.13,
01/2024,255027,9679000085008,28/11/2015,83000.00,36.72,1777.55,
01/2024,170053,2051001925003,13/06/2022,154649.39,13.39,132.39,
01/2024,170098,5023000365005,25/09/2020,381739.67,68.64,1371.46,
01/2024,70021,8801005325008,21/12/2007,1362384.90,1190.86,113333.17,
01/2024,50001,9701224595000,22/12/2023,564053.80,2.06,2.17,
01/2024,130081,9561000025006,09/11/2007,7958.79,3.90,374.00,
01/2024,158334,9047001695008,28/12/2018,171990.45,26.31,795.95,
01/2024,158334,9047001675007,28/12/2018,88521.93,13.54,409.67,
01/2024,158334,9047001725004,28/12/2018,120036.72,18.36,555.51,
01/2024,158334,9047001655006,28/12/2018,34392.05,5.26,159.16,
01/2024,158334,9047001735000,28/12/2018,108314.99,16.57,501.27,
01/2024,158334,9047001705003,30/12/2015,133164.90,32.45,1554.41,
01/2024,158334,9047001685002,28/12/2018,88521.93,13.54,409.67,
01/2024,158334,9047001715009,28/12/2018,97731.57,14.95,452.29,
01/2024,158334,9047001645000,28/12/2018,34392.05,5.26,159.16,
01/2024,158334,9047001615004,28/12/2018,34391.78,5.26,159.16,
01/2024,158334,9047001665001,28/12/2018,70673.16,10.82,327.07,
01/2024,158334,9047001635005,28/12/2018,34391.78,5.26,159.16,
01/2024,158334,9047001625000,28/12/2018,34391.78,5.26,159.16,
01/2024,158334,9047001525005,28/12/2018,18726746.29,2864.74,86664.81,
01/2024,343007,3687000065005,06/02/2015,13129.60,6.38,339.49,
01/2024,170067,2785003685009,11/06/2015,311008.65,81.00,4143.82,
01/2024,200350,5403002895002,29/12/2022,4573035.61,260.49,1739.94,
01/2024,153038,3849002015005,10/11/2022,24476457.21,875.95,6542.12,
01/2024,343007,3657000015006,12/11/2015,921734.87,409.94,19952.24,
01/2024,400068,9047001545006,12/04/2018,399637.31,125.25,4314.22,
01/2024,80016,9701224705000,22/02/2023,51835150.14,2528.07,14647.95,
01/2024,154040,9701224765002,29/11/2022,917147.12,56.34,403.54,
01/2024,154040,9701065885009,29/11/2022,917452.02,56.36,403.68,
01/2024,255010,0907000045009,09/06/2015,487210.00,126.98,6499.73,
01/2024,170162,7487000035008,19/09/2023,1315709.02,23.22,56.75,
01/2024,153038,3849002095009,17/11/2022,56510847.30,1989.55,14634.96,
01/2024,170083,3849003415007,25/02/2015,1760000.00,473.88,25051.58,
01/2024,200350,4553001145007,29/12/2022,2147605.92,122.33,817.12,
01/2024,153038,3849002545004,21/11/2022,19578787.79,682.81,4978.67,
01/2024,153038,3849002025000,21/11/2022,371943472.93,12971.55,94581.21,
01/2024,153038,3849001795007,17/11/2022,4185052.93,147.34,1083.83,
01/2024,153038,3849001755005,17/11/2022,2014236.10,70.92,521.64,
01/2024,540019,9701014305005,21/08/2015,1064145.43,270.90,13547.71,
01/2024,153038,3849001665006,21/11/2022,5779277.26,201.55,1469.61,
01/2024,153038,3849001455001,22/11/2022,13066804.93,454.62,3307.52,
01/2024,153038,3849002055007,17/11/2022,17833121.76,627.84,4618.35,
01/2024,70023,9511000035005,10/04/2023,831239.24,34.72,174.93,
01/2024,170271,9461001885002,22/04/2021,115498.62,17.17,285.24,
01/2024,160163,0499000045009,14/04/2016,7780283.28,1827.74,84417.03,
01/2024,170048,1619000175000,14/10/2015,165880.79,33.11,1626.86,
01/2024,201033,0007001085007,26/07/2017,54290.91,19.12,738.66,
01/2024,158277,3859000085003,31/08/2022,2617274.08,109.08,939.43,
01/2024,170048,1761004715006,27/07/2020,410045.76,43.10,902.90,
01/2024,200374,9067002405008,03/06/2022,30800000.00,2713.09,27257.91,
01/2024,158404,3363000165003,21/07/2017,9960705.34,1957.48,75791.69,
01/2024,193009,3399000045009,03/03/2023,1665801.58,44.00,248.58,
01/2024,255019,6001028375000,10/10/2015,28543257.00,12834.88,631517.10,
01/2024,158405,3957000045001,21/07/2017,3329325.86,654.28,25333.07,
01/2024,158092,3495000165008,22/11/2022,283370258.60,10572.87,71727.81,
01/2024,153038,3849002515008,21/11/2022,175151324.95,6108.41,44539.09,
01/2024,154215,0605001965009,19/08/2002,245884835.86,159461.00,20191304.71,
01/2024,201033,0007001045005,26/07/2017,35259.78,12.41,479.73,
01/2024,110001,9701225585008,03/10/2019,330476.33,77.04,1984.12,
01/2024,170151,6389000055003,30/03/2015,97231.48,46.53,2435.05,
01/2024,154040,9701236285000,29/11/2022,971019.03,59.65,427.25,
01/2024,154040,9701236345003,29/11/2022,971019.03,59.65,427.25,
01/2024,154040,9701236375000,29/11/2022,1899385.88,116.68,835.73,
01/2024,154040,9701236415001,29/11/2022,2077135.05,127.60,913.94,
01/2024,154040,9701236435002,29/11/2022,2046981.30,125.75,900.67,
01/2024,170188,8531000945000,01/09/2015,60422.21,27.52,1371.41,
01/2024,120265,1389005825004,10/05/2020,5593664.82,1120.81,24887.25,
01/2024,154040,9701236465009,29/11/2022,1169920.48,71.86,514.76,
01/2024,255012,9081000145004,05/07/2019,83805.23,20.66,562.07,
01/2024,80012,7749000315007,23/01/2018,83621.51,15.15,540.91,
01/2024,80012,7749000305001,22/02/2019,50222.59,7.45,218.64,
01/2024,80012,7749000295006,23/01/2018,82718.23,14.97,535.06,
01/2024,80012,7749000245009,22/02/2019,1217826.08,324.37,9519.69,
01/2024,154040,9701236365004,29/11/2022,969036.72,59.53,426.38,
01/2024,154040,9701236395000,29/11/2022,2077135.20,127.60,913.94,
01/2024,154040,9701236405006,29/11/2022,2077135.05,127.60,913.94,
01/2024,154040,9701236425007,29/11/2022,2077135.05,127.60,913.94,
01/2024,154040,9701236445008,29/11/2022,2044962.55,125.62,899.78,
01/2024,170151,6209000215006,30/09/2012,31698.19,19.47,1304.97,
01/2024,154040,9701236505000,29/11/2022,1981891.02,121.75,872.03,
01/2024,200117,7209000105001,30/10/2012,288880.31,98.10,6527.64,
01/2024,70018,7107006495003,10/12/2021,3846901.66,195.17,2511.35,
01/2024,70023,9591000025008,11/04/2023,853269.23,35.52,178.36,
01/2024,154040,9701236585004,24/11/2022,1027954.99,63.91,462.93,
01/2024,154040,9701236565003,24/11/2022,1027954.99,63.91,462.93,
01/2024,154040,9701236575009,24/11/2022,1027954.99,63.91,462.93,
01/2024,154040,9701236455003,29/11/2022,1169920.48,71.86,514.76,
01/2024,170098,5367000085003,25/09/2020,356151.27,64.04,1279.53,
01/2024,154040,9701236475004,29/11/2022,952314.70,58.50,419.02,
01/2024,154040,9701236515006,29/11/2022,1968078.88,120.90,865.95,
01/2024,154040,9701236535007,24/11/2022,1027954.99,63.91,462.93,
01/2024,154040,9701236555008,24/11/2022,1027954.99,63.91,462.93,
01/2024,154040,9701236595000,24/11/2022,1027954.99,63.91,462.93,
01/2024,170188,8809000245001,11/09/2015,300000.00,75.85,3767.50,
01/2024,153038,3871000115009,28/11/2022,8402818.15,288.16,2068.68,
01/2024,154040,9701236485000,29/11/2022,1968078.88,120.90,865.95,
01/2024,154040,9701236495005,29/11/2022,1981891.02,121.75,872.03,
01/2024,154040,9701236525001,29/11/2022,2379454.65,146.17,1046.96,
01/2024,154040,9701236605005,24/11/2022,1027954.99,63.91,462.93,
01/2024,154040,9701236625006,24/11/2022,2095249.32,130.27,943.57,
01/2024,170098,4611000875002,30/06/2020,45421.93,4.88,104.27,
01/2024,90023,9701156185000,28/03/2018,62414530.45,19700.29,683353.95,
01/2024,786810,9063001835006,16/09/2020,101143.58,10.21,205.36,
01/2024,70002,0113000265002,01/09/2022,441400.00,32.97,283.39,
01/2024,170098,5401000925005,28/04/2020,248368.72,50.21,1124.61,
01/2024,170188,8845000605004,17/09/2015,418930.72,189.81,9409.82,
01/2024,154040,9701236635001,24/11/2022,2095249.32,130.27,943.57,
01/2024,154040,9701236655002,24/11/2022,2101734.80,130.67,946.49,
01/2024,80025,9047001775001,13/12/2022,2520928.11,149.61,1037.83,
01/2024,170127,6001034175009,13/03/2015,34059.79,9.13,480.06,
01/2024,154040,9701236665008,29/11/2022,1826494.16,112.21,803.66,
01/2024,154040,9701236705000,29/11/2022,1871017.82,114.94,823.25,
01/2024,154040,9701236715005,29/11/2022,1871017.82,114.94,823.25,
01/2024,170104,5697000725003,18/08/2022,805000.00,61.80,545.19,
01/2024,200352,5697000245001,18/07/2023,3150000.00,47.42,163.53,
01/2024,154040,9701236675003,29/11/2022,1826494.16,112.21,803.66,
01/2024,154040,9701236685009,29/11/2022,1826494.16,112.21,803.66,
01/2024,154215,0609000425003,02/12/2002,2821105.66,1804.97,225492.96,
01/2024,200126,5647000125000,14/07/2021,498601.67,37.86,578.11,
01/2024,787000,9701286215006,13/06/2019,70040.31,17.50,482.20,
01/2024,70023,9489000045000,11/04/2023,536194.03,22.32,112.08,
01/2024,201033,0007001005003,26/07/2017,45043.99,15.86,612.85,
01/2024,170127,5879002135003,23/11/2017,4676.60,1.56,57.37,
01/2024,380005,0605001985000,22/08/2002,105143.12,122.39,15491.39,
01/2024,201033,0007001105008,26/07/2017,35565.06,12.52,483.88,
01/2024,290002,0605002025000,01/04/2019,901209.40,234.93,6751.05,
01/2024,160392,0990000025006,28/05/2015,5377147.06,1406.79,72281.16,
01/2024,170318,7145002155006,26/05/2021,7233232.14,1038.94,16685.87,
01/2024,255019,5825000115006,10/10/2015,204712.20,51.26,2522.41,
01/2024,201033,0007001125009,26/07/2017,35565.06,12.52,483.88,
01/2024,154040,9701232825000,29/11/2022,152394.25,5.21,37.34,
01/2024,154040,9701241015008,29/11/2022,1216371.18,74.72,535.20,
01/2024,193108,9373005595006,24/07/2017,300000.00,105.73,4088.55,
01/2024,154040,9701243275007,29/11/2022,1134273.20,69.68,499.08,
01/2024,170127,6001034135007,12/03/2015,34059.74,9.13,480.35,
01/2024,170127,6001034515004,13/03/2015,34059.79,9.13,480.06,
01/2024,80011,6291002845007,30/09/2021,117812222.49,14693.61,205898.20,
01/2024,170127,6001034195000,13/03/2015,34059.79,9.13,480.06,
01/2024,160065,9701281385000,28/12/2000,54625.55,68.48,9333.13,
01/2024,154040,9701243365006,29/11/2022,1267380.81,77.86,557.65,
01/2024,170098,4431000395002,26/10/2020,165240.00,28.95,563.94,
01/2024,200370,8179000705009,17/10/2022,3402259.98,128.53,1009.63,
01/2024,170127,6001034395009,13/03/2015,34059.79,9.13,480.06,
01/2024,120260,9701264155000,30/03/2016,395960.63,167.91,7795.77,
01/2024,154040,9701234405009,29/11/2022,536743.52,32.98,236.17,
01/2024,170043,1389012145005,23/11/2017,136853.41,25.47,935.03,
01/2024,154040,9701233525000,29/11/2022,1303708.13,80.09,573.63,
01/2024,154040,9701239855002,29/11/2022,1494019.79,91.78,657.37,
01/2024,170083,3399000065000,30/08/2002,10000.00,6.48,818.87,
01/2024,20001,9701228375004,28/12/2021,225907.78,14.02,176.39,
01/2024,400082,6929000145007,28/03/2013,726100.22,237.60,15239.16,
01/2024,400082,7107006525000,28/03/2013,47793.94,28.09,1801.14,
01/2024,170098,4901000055007,24/09/2020,93845.43,16.89,337.71,
01/2024,70013,3849006895000,10/10/2007,2242319.39,881.80,84944.33,
01/2024,170127,6001037735005,30/03/2015,4279046.91,2047.75,107163.61,
01/2024,154040,9701234305004,29/11/2022,536743.52,32.98,236.17,
01/2024,120260,9701250805008,30/03/2016,658723.40,279.34,12969.11,
01/2024,170043,1529000485000,20/06/2018,109839.35,18.54,618.08,
01/2024,393016,0551000155000,04/09/2019,73247.81,9.69,253.98,
01/2024,154040,9701238515003,24/11/2022,1056917.53,65.71,475.97,
01/2024,160065,9701301805000,28/12/2000,214811.71,269.30,36701.97,
01/2024,70014,4123003415004,12/03/2018,8477571.46,2696.06,94214.25,
01/2024,170151,6965000035003,30/08/2012,6905.48,1.90,128.25,
01/2024,257036,9051002765008,02/06/2014,654087.61,342.34,19577.16,
01/2024,160065,9701300805006,28/12/2000,71525.03,89.67,12220.51,
01/2024,200141,9325000215000,01/10/2002,119600.00,77.14,9713.68,
01/2024,200009,9701239715006,06/10/2023,2094909.27,31.66,68.88,
01/2024,153031,6477000235004,20/09/2022,67783050.68,2712.49,22487.17,
01/2024,413001,5705003995006,27/07/2023,9185499.36,131.41,434.28,
01/2024,158137,4281000155005,08/12/2022,10395464.34,347.88,2441.33,
01/2024,170021,9701335885006,01/12/2014,277100.04,137.52,7460.57,
01/2024,170127,5895000065000,19/02/2015,960014.10,258.97,13715.02,
01/2024,160065,9701275885005,28/12/2000,214812.00,269.31,36702.02,
01/2024,373044,0318000025005,27/11/2023,112871.32,0.47,0.64,
01/2024,255012,9125000305007,09/01/2020,92387.75,20.19,488.05,
01/2024,170070,3131000065008,14/04/2020,430707.50,87.97,1990.21,
01/2024,170127,6001029165009,23/02/2015,41089.97,19.88,1051.48,
01/2024,170127,6001029035008,23/02/2015,34176.42,16.53,874.56,
01/2024,114622,6477000215003,07/12/2023,356584.26,2.10,2.59,
01/2024,170173,8379000075008,15/06/2021,215155.29,16.86,265.25,
01/2024,80009,5839001225000,27/10/2023,1114000.00,5.94,10.96,
01/2024,170151,6185000055008,27/03/2012,4638.36,2.97,208.59,
01/2024,113801,2431006915007,31/10/2017,133977.32,45.24,1677.29,
01/2024,154040,9701240155000,29/11/2022,3657756.63,224.70,1609.41,
01/2024,154040,9701240175001,29/11/2022,2983377.00,183.27,1312.68,
